sub_num,case_nm,target,iteration,time
6,JS,Close,22,1.5
6,AB,Mid,8,1.4889
6,AB,Close,10,1.4778
6,AB,Mid,17,1.4778
6,EP,Close,21,1.4778
6,EP,Mid,19,1.4778
6,TS,Close,17,1.47778
6,AB,Close,1,1.4667
6,AB,Close,5,1.4667
6,AB,Close,12,1.4667
6,AB,Far,26,1.4667
6,JS,Mid,24,1.4667
6,TS,Close,11,1.46667
6,EP,Close,2,1.4556
6,EP,Close,11,1.4556
6,JS,Close,16,1.4556
6,TS,Close,27,1.45556
6,AB,Mid,19,1.4444
6,AB,Mid,26,1.4444
6,AB,High,17,1.4444
6,AB,Mid,10,1.4333
6,JS,Close,19,1.4333
6,AB,Close,3,1.4222
6,AB,Close,4,1.4222
6,AB,Close,14,1.4222
6,AB,Close,16,1.4222
6,AB,Close,24,1.4222
6,EP,Close,8,1.4222
6,JS,Close,15,1.4222
6,AB,Close,25,1.4111
6,AB,Mid,18,1.4111
6,AB,Mid,22,1.4111
6,EP,Close,16,1.4111
6,AB,Mid,25,1.4
6,JS,Close,18,1.4
6,EP,Close,6,1.3889
6,EP,Close,17,1.3889
6,AB,Close,8,1.3778
6,AB,Close,28,1.3778
6,AB,Mid,23,1.3667
6,EP,Close,19,1.3667
6,AB,Close,9,1.3556
6,AB,Close,17,1.3556
6,AB,Close,19,1.3556
6,AB,Close,27,1.3444
6,AB,Mid,13,1.3444
6,AB,Mid,24,1.3444
6,EP,Close,10,1.3444
6,EP,Close,28,1.3444
6,TS,Mid,20,1.3444
6,JS,Close,21,1.3333
6,EP,Close,3,1.3222
6,EP,Close,7,1.3222
6,EP,Close,9,1.3222
6,AB,Close,15,1.3111
6,AB,Close,22,1.3111
6,AB,Close,29,1.3
6,JS,Close,14,1.2889
6,AB,Close,30,1.2778
6,EP,Close,14,1.2667
6,AB,Close,18,1.2556
6,AB,Close,20,1.2556
6,AB,Close,23,1.2222
6,TS,Mid,27,1.2222
6,AB,Close,13,1.1667
6,AB,Close,26,1.1667
7,EP,Far,12,8.1112
7,JS,Far,10,7.9334
7,EP,Far,28,7.3
7,EP,Far,25,6.9778
7,AB,Mid,12,6.6556
7,EP,Far,17,6.6222
7,JS,Far,30,6.5334
7,TS,High,9,6.5
7,EP,Far,20,6.2778
7,JS,Far,17,6.2667
7,EP,Far,19,6.1556
7,EP,Far,9,6.0778
7,JS,Far,24,6.0222
7,TS,Mid,11,6
7,EP,Far,16,5.8222
7,TS,Far,4,5.7222
7,TS,High,1,5.6889
7,JS,Far,3,5.6667
7,JS,Far,18,5.6111
7,TS,High,7,5.5889
7,JS,Far,19,5.4778
7,TS,Far,1,5.4445
7,TS,High,3,5.3889
7,TS,High,10,5.3111
7,JS,Mid,19,5.2444
7,EP,Far,4,5.2333
7,JS,Mid,26,5.2111
7,EP,Far,22,5.1889
7,EP,Far,24,5.1667
7,EP,High,11,5.1222
7,EP,Far,3,5.1
7,TS,High,2,5.0889
7,EP,Far,2,5.0444
7,EP,High,1,5.0444
7,JS,Far,6,4.9889
7,EP,Far,11,4.9778
7,EP,Far,13,4.9667
7,EP,Far,1,4.9222
7,TS,Mid,1,4.8556
7,EP,Far,23,4.7222
7,JS,Far,4,4.7222
7,JS,High,8,4.6778
7,TS,High,12,4.6222
7,TS,High,4,4.5889
7,TS,High,25,4.5889
7,EP,High,12,4.5444
7,TS,Far,20,4.5444
7,EP,Far,6,4.5333
7,EP,High,15,4.5333
7,EP,Far,30,4.5
7,TS,Far,27,4.4889
7,TS,Far,15,4.4667
7,TS,High,5,4.4555
7,EP,Far,18,4.4444
7,TS,High,8,4.4444
7,TS,Far,11,4.3889
7,TS,Far,21,4.3778
7,TS,Far,28,4.3667
7,TS,High,11,4.3333
7,TS,Far,2,4.3222
7,TS,Far,5,4.3111
7,TS,Far,12,4.3
7,TS,High,21,4.2889
7,JS,Far,22,4.2889
7,TS,High,19,4.2778
7,EP,High,26,4.2667
7,JS,Far,7,4.2555
7,JS,Mid,29,4.2333
7,TS,High,18,4.2222
7,EP,Far,14,4.2111
7,TS,Mid,2,4.2111
7,TS,High,14,4.2111
7,TS,High,16,4.2111
7,TS,High,27,4.1889
7,JS,Far,5,4.1778
7,EP,Far,5,4.1333
7,TS,High,13,4.1111
7,JS,High,14,4.1111
7,EP,Far,21,4.0889
7,JS,Mid,18,4.0778
7,TS,Far,3,4.0667
7,TS,High,15,4.0555
7,TS,Mid,17,4.0444
7,JS,High,10,4.0444
7,TS,High,26,4.0333
7,JS,Far,12,4.0333
7,JS,Mid,7,4.0222
7,EP,Far,10,4
7,TS,Far,24,4
7,JS,High,21,3.9667
7,TS,Mid,27,3.9555
7,JS,Far,21,3.9444
7,EP,High,27,3.9333
7,EP,High,25,3.9222
7,TS,High,24,3.9222
7,TS,High,22,3.9111
7,TS,Far,18,3.9
7,TS,High,6,3.9
7,JS,Far,15,3.8778
7,TS,Far,19,3.8667
7,JS,High,2,3.8555
7,JS,High,3,3.8555
7,JS,High,12,3.8555
7,TS,High,29,3.8444
7,TS,Far,8,3.8222
7,TS,Mid,5,3.8111
7,JS,High,15,3.8111
7,EP,Far,15,3.8
7,EP,High,3,3.8
7,TS,Far,7,3.7889
7,TS,High,28,3.7667
7,TS,High,20,3.7222
7,JS,Far,25,3.7222
7,JS,High,9,3.7222
7,EP,Far,26,3.7111
7,EP,High,5,3.7111
7,TS,Far,23,3.7111
7,TS,High,17,3.7111
7,TS,Far,14,3.7
7,TS,High,30,3.7
7,TS,Far,30,3.6889
7,EP,Far,29,3.6667
7,TS,Far,10,3.6444
7,JS,Far,1,3.6333
7,TS,Close,1,3.6222
7,EP,Far,8,3.5889
7,TS,High,23,3.5889
7,JS,Far,8,3.5889
7,JS,Far,27,3.5889
7,TS,Far,6,3.5778
7,EP,Mid,18,3.5667
7,JS,High,27,3.5555
7,JS,Far,26,3.5444
7,JS,Mid,10,3.5333
7,JS,Mid,15,3.5222
7,JS,High,7,3.5222
7,EP,Mid,16,3.5111
7,TS,Mid,7,3.5111
7,EP,Far,27,3.5
7,EP,High,28,3.5
7,TS,Far,25,3.5
7,JS,Far,16,3.5
7,JS,Far,28,3.4889
7,TS,Close,24,3.4778
7,TS,Mid,26,3.4778
7,JS,Far,29,3.4778
7,EP,High,21,3.4555
7,JS,Far,9,3.4555
7,TS,Far,17,3.4444
7,JS,Mid,27,3.4444
7,JS,Mid,21,3.4222
7,JS,Mid,24,3.4111
7,TS,Mid,6,3.4
7,TS,Mid,12,3.4
7,JS,Far,2,3.4
7,TS,Mid,18,3.3889
7,TS,Far,13,3.3889
7,JS,Mid,5,3.3889
7,AB,Mid,8,3.3778
7,EP,Mid,13,3.3778
7,EP,High,14,3.3778
7,TS,Far,29,3.3778
7,TS,Far,16,3.3667
7,EP,Mid,28,3.3555
7,EP,High,23,3.3444
7,JS,High,25,3.3222
7,JS,Close,9,3.3111
7,JS,Far,23,3.3111
7,EP,Mid,1,3.3
7,TS,Far,22,3.3
7,TS,Mid,8,3.2667
7,TS,Mid,10,3.2667
7,TS,Mid,23,3.2667
7,TS,Mid,9,3.2444
7,TS,Mid,16,3.2444
7,TS,Mid,30,3.2444
7,EP,Far,7,3.2333
7,JS,Mid,30,3.2222
7,JS,High,11,3.2111
7,JS,High,23,3.2111
7,EP,Mid,4,3.1889
7,JS,Far,14,3.1889
7,TS,Mid,3,3.1778
7,TS,Mid,14,3.1778
7,EP,High,17,3.1555
7,TS,Far,9,3.1555
7,TS,Far,26,3.1555
7,EP,High,6,3.1333
7,JS,High,30,3.1333
7,TS,Mid,19,3.1222
7,TS,Mid,22,3.1222
7,JS,High,17,3.1222
7,EP,Mid,21,3.1111
7,EP,Mid,25,3.1111
7,EP,High,18,3.1111
7,TS,Close,22,3.0889
7,JS,Far,11,3.0889
7,JS,High,18,3.0889
7,JS,High,20,3.0889
7,JS,Mid,12,3.0778
7,JS,High,16,3.0778
7,TS,Mid,13,3.0667
7,EP,High,4,3.0556
7,EP,High,20,3.0556
7,TS,Mid,29,3.0444
7,JS,Mid,2,3.0333
7,JS,Mid,20,3.0333
7,JS,High,28,3.0333
7,JS,High,5,3.0222
7,EP,Close,2,3.0111
7,EP,Mid,2,3.0111
7,JS,Far,13,3
7,JS,High,6,3
7,EP,Mid,24,2.9889
7,EP,High,22,2.9889
7,JS,High,13,2.9778
7,JS,High,22,2.9778
7,JS,High,26,2.9778
7,JS,High,4,2.9667
7,EP,Close,5,2.9556
7,JS,Far,20,2.9556
7,JS,High,1,2.9556
7,TS,Mid,15,2.9333
7,TS,Mid,24,2.9333
7,JS,High,24,2.9222
7,EP,High,30,2.9111
7,EP,Mid,23,2.9
7,JS,High,19,2.8889
7,EP,High,7,2.8556
7,EP,Mid,10,2.8444
7,EP,Mid,11,2.8444
7,EP,High,8,2.8444
7,AB,Far,16,2.8333
7,TS,Mid,28,2.8333
7,JS,Mid,22,2.8333
7,JS,Mid,28,2.8333
7,AB,High,5,2.8111
7,EP,Mid,22,2.8111
7,JS,Mid,11,2.8111
7,AB,Mid,16,2.8
7,EP,Mid,9,2.8
7,AB,Mid,13,2.7889
7,EP,High,2,2.7889
7,TS,Mid,4,2.7889
7,JS,Close,18,2.7889
7,EP,Mid,19,2.7778
7,TS,Mid,25,2.7778
7,AB,High,11,2.7667
7,EP,Mid,20,2.7667
7,EP,High,16,2.7667
7,EP,High,9,2.7556
7,TS,Close,26,2.7556
7,JS,High,29,2.7556
7,AB,Far,8,2.7444
7,AB,Far,4,2.7333
7,EP,Mid,8,2.7222
7,TS,Mid,21,2.7222
7,JS,Mid,1,2.7222
7,EP,Mid,7,2.7111
7,EP,High,10,2.7111
7,AB,High,23,2.7
7,JS,Close,11,2.7
7,JS,Mid,4,2.6889
7,TS,Close,15,2.6778
7,AB,Mid,10,2.6667
7,AB,Far,3,2.6667
7,AB,Far,7,2.6667
7,TS,Close,5,2.6667
7,AB,Far,1,2.6556
7,EP,High,24,2.6333
7,AB,Far,11,2.6222
7,JS,Mid,23,2.6222
7,AB,Far,21,2.6111
7,JS,Mid,8,2.6
7,AB,Mid,26,2.5889
7,AB,Far,14,2.5889
7,AB,High,1,2.5778
7,EP,High,29,2.5778
7,AB,High,17,2.5667
7,AB,High,18,2.5556
7,EP,Mid,12,2.5556
7,AB,High,4,2.5333
7,AB,Far,24,2.5222
7,AB,High,12,2.5222
7,EP,Mid,3,2.5222
7,TS,Mid,20,2.5222
7,AB,High,21,2.5111
7,AB,Mid,7,2.4778
7,AB,Far,25,2.4778
7,EP,High,19,2.4778
7,AB,High,20,2.4667
7,AB,High,24,2.4667
7,EP,High,13,2.4667
7,JS,Mid,3,2.4667
7,AB,Far,2,2.4556
7,AB,High,25,2.4222
7,JS,Mid,13,2.4222
7,AB,Mid,23,2.4111
7,AB,Mid,3,2.3889
7,AB,High,28,2.3778
7,AB,Far,22,2.3667
7,EP,Close,4,2.3667
7,AB,Mid,1,2.3556
7,TS,Close,7,2.3556
7,TS,Close,8,2.3556
7,AB,High,2,2.3444
7,AB,High,9,2.3444
7,AB,High,22,2.3444
7,EP,Close,1,2.3444
7,JS,Mid,16,2.3444
7,AB,Mid,17,2.3333
7,EP,Mid,27,2.3333
7,AB,Far,20,2.3111
7,TS,Close,3,2.3111
7,AB,High,15,2.3
7,JS,Mid,9,2.3
7,AB,Far,18,2.2889
7,AB,High,13,2.2889
7,AB,High,6,2.2778
7,AB,High,26,2.2778
7,TS,Close,4,2.2667
7,AB,Far,27,2.2556
7,EP,Mid,6,2.2444
7,JS,Mid,25,2.2444
7,EP,Mid,5,2.2333
7,AB,Mid,20,2.2222
7,TS,Close,12,2.2222
7,AB,Far,6,2.2111
7,AB,Far,26,2.2111
7,AB,High,7,2.2111
7,AB,High,27,2.2111
7,EP,Mid,17,2.2111
7,AB,High,16,2.2
7,AB,Close,1,2.1889
7,AB,Mid,29,2.1889
7,AB,Far,19,2.1778
7,EP,Close,6,2.1778
7,EP,Mid,15,2.1778
7,TS,Close,2,2.1778
7,AB,Far,12,2.1667
7,AB,Far,15,2.1667
7,AB,High,8,2.1667
7,AB,Far,28,2.1556
7,AB,Far,23,2.1444
7,AB,Far,10,2.1333
7,AB,Far,17,2.1333
7,AB,High,19,2.1222
7,AB,Far,13,2.1111
7,AB,Far,29,2.1111
7,EP,Mid,30,2.1111
7,TS,Close,30,2.1111
7,AB,Far,9,2.0778
7,AB,Mid,6,2.0667
7,EP,Close,21,2.0444
7,EP,Close,24,2.0444
7,TS,Close,19,2.0333
7,JS,Close,24,2.0333
7,AB,Mid,14,2.0222
7,AB,High,14,2.0222
7,EP,Close,13,2.0222
7,EP,Close,15,2.0222
7,AB,Close,5,2.0111
7,AB,Mid,2,2.0111
7,JS,Close,5,2.0111
7,JS,Close,7,2.0111
7,AB,Close,4,2
7,AB,Far,30,2
7,AB,Mid,22,1.9889
7,TS,Close,6,1.9889
7,AB,Close,13,1.9778
7,EP,Mid,14,1.9667
7,AB,Mid,21,1.9556
7,AB,Mid,27,1.9556
7,AB,Close,22,1.9444
7,AB,High,3,1.9444
7,EP,Close,25,1.9444
7,TS,Close,9,1.9444
7,TS,Close,14,1.9444
7,TS,Close,29,1.9444
7,AB,Far,5,1.9333
7,AB,Mid,5,1.9222
7,JS,Mid,6,1.9222
7,AB,Mid,11,1.9111
7,EP,Close,14,1.9111
7,JS,Close,28,1.9111
7,AB,Close,14,1.9
7,AB,Mid,15,1.8889
7,TS,Close,27,1.8889
7,AB,Close,27,1.8778
7,AB,Mid,19,1.8778
7,AB,Mid,28,1.8778
7,AB,High,29,1.8778
7,AB,Close,23,1.8667
7,AB,High,30,1.8667
7,JS,Close,26,1.8667
7,AB,Mid,9,1.8556
7,EP,Close,3,1.8556
7,EP,Close,11,1.8556
7,TS,Close,10,1.8556
7,AB,Close,2,1.8444
7,AB,Mid,4,1.8444
7,AB,Mid,18,1.8444
7,TS,Close,28,1.8444
7,TS,Close,11,1.8333
7,TS,Close,17,1.8333
7,AB,Close,10,1.8222
7,AB,Close,21,1.8222
7,EP,Close,7,1.8222
7,JS,Close,3,1.8222
7,EP,Mid,29,1.8111
7,AB,Mid,25,1.8
7,TS,Close,21,1.8
7,JS,Close,12,1.7889
7,AB,Close,11,1.7778
7,EP,Close,8,1.7778
7,EP,Close,12,1.7778
7,JS,Mid,14,1.7778
7,AB,Close,7,1.7556
7,AB,Close,3,1.7444
7,AB,Close,24,1.7444
7,AB,Close,28,1.7444
7,AB,Mid,30,1.7444
7,TS,Close,18,1.7444
7,TS,Close,23,1.7444
7,AB,Close,26,1.7222
7,EP,Close,9,1.7222
7,EP,Close,10,1.7222
7,TS,Close,13,1.7222
7,JS,Close,21,1.7222
7,JS,Close,22,1.7222
7,AB,Mid,24,1.7111
7,EP,Close,16,1.7111
7,JS,Close,30,1.7111
7,AB,Close,19,1.7
7,AB,High,10,1.7
7,AB,Close,6,1.6889
7,EP,Close,28,1.6889
7,JS,Close,10,1.6889
7,JS,Close,13,1.6889
7,JS,Close,19,1.6889
7,JS,Mid,17,1.6889
7,EP,Mid,26,1.6778
7,AB,Close,8,1.6556
7,AB,Close,29,1.6556
7,TS,Close,20,1.6556
7,AB,Close,18,1.6444
7,JS,Close,16,1.6444
7,EP,Close,23,1.6333
7,EP,Close,20,1.6
7,EP,Close,30,1.6
7,AB,Close,30,1.5889
7,EP,Close,17,1.5889
7,EP,Close,19,1.5889
7,TS,Close,16,1.5889
7,JS,Close,1,1.5889
7,AB,Close,9,1.5778
7,AB,Close,20,1.5778
7,EP,Close,27,1.5778
7,JS,Close,14,1.5778
7,JS,Close,17,1.5778
7,JS,Close,25,1.5667
7,JS,Close,4,1.5444
7,AB,Close,16,1.5222
7,EP,Close,26,1.5111
7,JS,Close,2,1.5111
7,JS,Close,8,1.5111
7,JS,Close,29,1.5111
7,JS,Close,27,1.5
7,EP,Close,22,1.4667
7,AB,Close,15,1.4556
7,JS,Close,15,1.4556
7,JS,Close,20,1.4556
7,AB,Close,17,1.4444
7,AB,Close,12,1.4333
7,EP,Close,18,1.4333
7,EP,Close,29,1.4333
7,AB,Close,25,1.4222
7,JS,Close,6,1.3889
7,JS,Close,23,1.3111
7,TS,Close,25,1.0556
8,JS,Far,15,15.1668
8,AB,Mid,13,10.8445
8,JS,Far,6,9.80007
8,EP,Far,27,8.6556
8,JS,High,4,8.0223
8,TS,High,1,7.8889
8,JS,High,1,7.7
8,EP,Far,19,6.8
8,JS,High,5,6.5667
8,JS,Far,9,6.54447
8,JS,Close,20,6.3556
8,EP,High,18,6.1222
8,JS,Far,13,5.75557
8,EP,High,14,5.5556
8,JS,High,21,5.5445
8,JS,Far,20,5.47778
8,JS,Far,5,5.46667
8,EP,High,12,5.4333
8,EP,High,6,5.1667
8,TS,High,8,5.0889
8,JS,Far,3,5.03334
8,EP,Far,4,5.0111
8,EP,High,25,4.9889
8,EP,High,11,4.9444
8,EP,Far,3,4.8333
8,EP,Far,7,4.8111
8,JS,Close,27,4.7667
8,EP,High,20,4.7444
8,JS,Far,1,4.73333
8,JS,Far,24,4.73333
8,EP,Far,1,4.6889
8,JS,Mid,1,4.6889
8,TS,High,4,4.6778
8,JS,Mid,11,4.6778
8,TS,Far,1,4.6556
8,EP,Far,15,4.6444
8,EP,High,19,4.6333
8,TS,Far,8,4.6222
8,EP,High,28,4.5667
8,EP,Far,12,4.5444
8,JS,High,3,4.4778
8,EP,High,1,4.4667
8,JS,Far,2,4.46666
8,EP,Far,6,4.4222
8,EP,Far,8,4.4222
8,JS,Far,7,4.4111
8,EP,Close,29,4.4
8,EP,Far,17,4.3778
8,EP,High,4,4.3778
8,JS,Far,11,4.37777
8,EP,Far,16,4.3667
8,EP,Far,11,4.2778
8,EP,High,8,4.2111
8,EP,Far,2,4.1778
8,JS,Close,7,4.1555
8,EP,High,10,4.1333
8,JS,Far,8,4.1111
8,JS,High,9,4.0667
8,EP,Far,10,4.0555
8,AB,Far,5,4.0444
8,JS,Far,28,4.02221
8,EP,Mid,9,3.9889
8,EP,Mid,11,3.9778
8,EP,High,7,3.9778
8,JS,High,11,3.9778
8,EP,High,3,3.9555
8,JS,Far,22,3.93332
8,EP,High,2,3.9111
8,TS,High,3,3.9111
8,TS,High,5,3.8889
8,JS,High,12,3.8778
8,EP,High,21,3.8444
8,EP,Far,20,3.8333
8,TS,Far,21,3.8222
8,JS,High,15,3.7889
8,EP,Far,22,3.7778
8,EP,Far,24,3.7667
8,TS,Far,30,3.7667
8,JS,Far,10,3.76666
8,EP,Far,25,3.7444
8,TS,Far,5,3.7444
8,JS,Mid,21,3.7444
8,EP,Mid,7,3.7333
8,EP,Far,9,3.7
8,TS,Far,10,3.7
8,JS,High,8,3.7
8,AB,Mid,9,3.68888
8,EP,Far,5,3.6667
8,EP,Far,14,3.6444
8,EP,High,16,3.6
8,JS,Far,4,3.53333
8,AB,Far,2,3.5111
8,EP,Mid,5,3.4889
8,JS,High,10,3.4333
8,EP,High,5,3.4222
8,TS,High,2,3.4222
8,TS,Mid,3,3.4111
8,TS,Far,6,3.4
8,JS,High,2,3.4
8,TS,Far,28,3.3889
8,AB,High,1,3.3555
8,EP,High,9,3.3444
8,TS,Far,18,3.3222
8,TS,High,6,3.3222
8,EP,High,23,3.3111
8,TS,Far,4,3.3111
8,TS,High,7,3.3111
8,EP,Far,21,3.2667
8,JS,High,6,3.2555
8,EP,High,13,3.2444
8,TS,Far,3,3.2111
8,AB,Far,4,3.2
8,EP,Far,18,3.1889
8,TS,High,9,3.1889
8,AB,Mid,10,3.15555
8,EP,Mid,1,3.1555
8,JS,High,28,3.1444
8,JS,Far,19,3.12222
8,JS,High,14,3.1
8,AB,Far,3,3.0889
8,JS,Mid,7,3.0889
8,JS,High,13,3.0889
8,EP,Mid,23,3.0778
8,JS,Far,14,3.06666
8,AB,High,6,3.0556
8,AB,High,9,3.0556
8,EP,Mid,4,3.0556
8,TS,High,21,3.0556
8,JS,Mid,2,3.0556
8,JS,Mid,15,3.0556
8,EP,High,15,3.0444
8,EP,High,29,3.0333
8,TS,High,11,3.0333
8,TS,High,12,3.0333
8,AB,Close,5,3.0222
8,TS,Far,29,3.0222
8,JS,High,23,3.0222
8,AB,High,18,3.0111
8,AB,High,5,3
8,JS,Far,26,3
8,TS,Close,16,2.9889
8,TS,High,10,2.9778
8,JS,Close,14,2.9778
8,JS,Mid,4,2.9667
8,TS,Far,15,2.9556
8,TS,Far,2,2.9444
8,JS,Far,12,2.93333
8,AB,Close,10,2.9333
8,EP,Close,22,2.9333
8,EP,Mid,6,2.9333
8,EP,Mid,12,2.9333
8,AB,Far,9,2.9222
8,JS,High,26,2.9222
8,JS,Far,21,2.91111
8,AB,High,4,2.9111
8,EP,Far,13,2.9
8,TS,Mid,21,2.9
8,TS,Far,17,2.9
8,JS,Far,18,2.9
8,AB,Far,18,2.8889
8,EP,Mid,8,2.8889
8,EP,Mid,28,2.8889
8,TS,Far,11,2.8889
8,EP,High,22,2.8778
8,JS,Far,16,2.87777
8,TS,Mid,1,2.8667
8,AB,Close,4,2.8444
8,JS,High,19,2.8444
8,TS,High,15,2.8333
8,TS,Mid,4,2.8222
8,TS,High,23,2.8222
8,TS,High,16,2.8111
8,AB,Far,1,2.8
8,EP,High,24,2.8
8,EP,High,30,2.7889
8,JS,Far,27,2.78889
8,AB,High,3,2.7778
8,EP,Mid,3,2.7778
8,TS,Far,12,2.7778
8,JS,Far,23,2.77778
8,EP,Mid,10,2.7667
8,TS,Far,9,2.7667
8,JS,High,7,2.7667
8,AB,Far,17,2.7556
8,AB,Far,29,2.7556
8,EP,High,26,2.7556
8,TS,Far,7,2.7556
8,TS,Far,20,2.7556
8,TS,Far,26,2.7444
8,AB,High,10,2.7333
8,TS,High,17,2.7333
8,JS,High,16,2.7333
8,AB,Far,13,2.7222
8,TS,Far,14,2.7222
8,JS,Mid,24,2.7222
8,AB,High,14,2.7111
8,TS,High,14,2.7111
8,TS,High,25,2.7111
8,TS,High,24,2.7
8,TS,High,26,2.7
8,TS,Mid,15,2.6889
8,TS,Far,22,2.6889
8,EP,Mid,26,2.6778
8,EP,Far,30,2.6778
8,JS,High,17,2.6778
8,AB,Close,6,2.6667
8,EP,Mid,15,2.6667
8,EP,Mid,22,2.6667
8,EP,Far,23,2.6667
8,TS,Far,13,2.6667
8,JS,Mid,5,2.6667
8,TS,Far,16,2.6556
8,JS,High,24,2.6556
8,TS,Mid,28,2.6444
8,TS,Far,23,2.6444
8,TS,Far,19,2.6333
8,TS,Far,25,2.6333
8,TS,High,19,2.6333
8,JS,Mid,8,2.6333
8,JS,High,25,2.6333
8,AB,Mid,2,2.62222
8,JS,Far,29,2.62222
8,JS,Far,25,2.61111
8,EP,Close,1,2.6111
8,TS,Far,24,2.6111
8,TS,Far,27,2.5889
8,TS,High,13,2.5889
8,TS,High,20,2.5889
8,TS,High,29,2.5889
8,JS,Close,16,2.5778
8,EP,Mid,20,2.5556
8,EP,Mid,25,2.5556
8,JS,Mid,6,2.5444
8,EP,Far,26,2.5333
8,TS,Mid,5,2.5333
8,JS,Close,2,2.5333
8,JS,Mid,3,2.5333
8,AB,Close,9,2.5222
8,JS,High,18,2.5222
8,AB,Close,1,2.5111
8,EP,Close,16,2.5111
8,TS,High,22,2.5111
8,AB,Close,8,2.5
8,AB,Mid,11,2.5
8,AB,High,11,2.5
8,TS,Mid,16,2.5
8,JS,High,20,2.5
8,AB,High,15,2.4889
8,EP,High,17,2.4889
8,AB,Mid,5,2.48889
8,AB,Far,11,2.4778
8,TS,Close,5,2.4778
8,AB,High,16,2.4667
8,AB,Mid,1,2.43333
8,AB,High,24,2.4222
8,AB,High,8,2.4111
8,TS,Mid,20,2.4111
8,TS,High,18,2.4111
8,JS,Mid,28,2.4111
8,JS,High,29,2.4111
8,AB,Mid,3,2.4
8,AB,Far,19,2.4
8,EP,Mid,14,2.4
8,EP,Mid,24,2.4
8,TS,Mid,2,2.4
8,TS,Mid,19,2.4
8,JS,Far,30,2.4
8,AB,Far,12,2.3889
8,TS,High,30,2.3889
8,AB,Close,2,2.3778
8,JS,Far,17,2.37778
8,AB,Far,26,2.3667
8,EP,Close,11,2.3667
8,EP,Far,28,2.3667
8,AB,Far,14,2.3556
8,TS,High,27,2.3556
8,EP,High,27,2.3444
8,JS,Mid,9,2.3333
8,JS,Mid,12,2.3222
8,AB,Mid,4,2.31111
8,AB,Mid,8,2.31111
8,TS,Close,14,2.3111
8,AB,Mid,6,2.3
8,AB,Far,21,2.3
8,EP,Close,17,2.3
8,EP,Far,29,2.3
8,TS,Close,17,2.3
8,TS,Mid,17,2.3
8,TS,Mid,23,2.3
8,JS,Close,1,2.3
8,AB,High,7,2.2889
8,JS,High,27,2.2889
8,AB,Close,3,2.2778
8,JS,Close,17,2.2778
8,JS,High,30,2.2778
8,AB,Far,8,2.2667
8,AB,Far,10,2.2667
8,TS,Mid,25,2.2667
8,AB,Far,7,2.2556
8,AB,Far,24,2.2556
8,TS,High,28,2.2556
8,EP,Mid,29,2.2444
8,AB,High,13,2.2333
8,JS,Mid,18,2.2222
8,EP,Mid,19,2.2
8,JS,Mid,20,2.2
8,AB,High,12,2.1889
8,JS,Mid,19,2.1889
8,AB,Mid,7,2.18889
8,AB,Far,6,2.1778
8,AB,High,21,2.1778
8,AB,Far,25,2.1667
8,AB,High,25,2.1667
8,AB,High,2,2.1444
8,AB,High,20,2.1444
8,JS,High,22,2.1444
8,AB,Far,15,2.1222
8,JS,Mid,22,2.1222
8,AB,Far,23,2.1111
8,EP,Mid,18,2.1111
8,JS,Mid,16,2.1111
8,AB,Far,28,2.1
8,AB,High,22,2.1
8,EP,Mid,13,2.1
8,TS,Close,9,2.1
8,TS,Mid,12,2.1
8,AB,Close,14,2.0889
8,EP,Close,28,2.0778
8,EP,Mid,21,2.0667
8,JS,Close,19,2.0667
8,AB,Mid,30,2.04445
8,AB,High,27,2.0444
8,AB,High,29,2.0444
8,AB,Mid,25,2.03334
8,EP,Mid,17,2.0333
8,AB,Close,7,2.0222
8,JS,Mid,13,2.0111
8,AB,Close,21,2
8,TS,Mid,11,2
8,JS,Close,6,2
8,AB,High,19,1.9889
8,TS,Close,15,1.9889
8,JS,Mid,10,1.9889
8,AB,Close,13,1.9778
8,AB,Mid,12,1.97778
8,AB,Mid,14,1.97778
8,AB,Close,11,1.9667
8,AB,Far,27,1.9556
8,TS,Close,13,1.9556
8,JS,Close,8,1.9556
8,JS,Mid,14,1.9556
8,JS,Mid,17,1.9556
8,AB,Far,22,1.9444
8,JS,Close,29,1.9444
8,AB,High,17,1.9333
8,TS,Mid,13,1.9333
8,TS,Mid,30,1.9222
8,AB,Far,30,1.9111
8,AB,Close,28,1.8889
8,AB,Far,16,1.8889
8,EP,Close,8,1.8889
8,JS,Mid,29,1.8778
8,EP,Mid,27,1.8667
8,TS,Mid,10,1.8667
8,AB,Close,12,1.8556
8,AB,Far,20,1.8556
8,AB,High,26,1.8556
8,JS,Close,4,1.8556
8,TS,Mid,18,1.8444
8,JS,Close,15,1.8444
8,AB,High,28,1.8333
8,AB,High,30,1.8333
8,EP,Close,9,1.8222
8,TS,Mid,22,1.8222
8,JS,Mid,23,1.8222
8,AB,Mid,19,1.81112
8,AB,High,23,1.8
8,TS,Mid,26,1.8
8,JS,Mid,27,1.8
8,AB,Close,25,1.7889
8,AB,Mid,26,1.78889
8,AB,Close,16,1.7667
8,TS,Mid,6,1.7667
8,JS,Mid,25,1.7556
8,AB,Close,18,1.7444
8,EP,Close,14,1.7444
8,TS,Close,1,1.7444
8,TS,Mid,14,1.7444
8,AB,Close,15,1.7333
8,TS,Close,18,1.7333
8,TS,Mid,7,1.7333
8,EP,Close,15,1.7111
8,TS,Close,20,1.7111
8,JS,Mid,30,1.7111
8,JS,Close,18,1.7
