sub_num,case_nm,target,iteration,hdiff
8,JS,Mid,8,35.35472
8,JS,Mid,9,15.16914
8,JS,Mid,10,31.88423
8,JS,Mid,12,55.35812
8,JS,Mid,13,24.35166
8,JS,Mid,14,17.9495
8,JS,Mid,15,58.8587
8,JS,Mid,16,41.59256
8,JS,Mid,17,27.27682
8,JS,Mid,19,36.3056
8,JS,Mid,20,41.13873
8,JS,Mid,21,25.2183
8,JS,Mid,22,43.92932
8,JS,Mid,23,31.75999
8,JS,Mid,24,77.77051
8,JS,Mid,25,30.85036
8,JS,Mid,26,26.00995
8,JS,Mid,27,27.83121
8,JS,Mid,28,22.7936
8,JS,Mid,29,37.03098
8,JS,Mid,30,13.88209
8,JS,Far,1,117.8515
8,JS,Far,2,88.78559
8,JS,Far,3,103.273
8,JS,Far,4,61.17668
8,JS,Far,5,92.1577
8,JS,Far,6,88.31419
8,JS,Far,7,82.39093
8,JS,Far,8,62.38344
8,JS,Far,9,52.68044
8,JS,Far,10,55.97057
8,JS,Far,12,27.63105
8,JS,Far,13,82.16141
8,JS,Far,14,35.48633
8,JS,Far,15,67.79068
8,JS,Far,16,54.42666
8,JS,Far,17,7.670498
8,JS,Far,19,49.8278
8,JS,Far,20,60.94974
8,JS,Far,21,46.90566
8,JS,Far,22,47.70698
8,JS,Far,23,51.83389
8,JS,Far,24,58.27914
8,JS,Far,25,42.32356
8,JS,Far,26,51.74005
8,JS,Far,27,57.75489
8,JS,Far,28,48.16728
8,JS,Far,29,29.69129
8,JS,Far,30,31.74773
8,JS,High,1,173.3006
8,JS,High,2,22.01435
8,JS,High,3,189.8238
8,JS,High,4,172.3354
8,JS,High,5,165.9091
8,JS,High,6,78.08573
8,JS,High,7,50.44637
8,JS,High,8,59.22782
8,JS,High,9,98.06857
8,JS,High,10,99.65867
8,JS,High,12,114.1685
8,JS,High,13,79.7606
8,JS,High,14,77.70166
8,JS,High,15,59.71493
8,JS,High,16,32.13696
8,JS,High,17,64.4075
8,JS,High,19,52.91484
8,JS,High,20,38.61624
8,JS,High,21,131.597
8,JS,High,22,45.42666
8,JS,High,23,81.51433
8,JS,High,24,60.16903
8,JS,High,25,48.11864
8,JS,High,26,93.86422
8,JS,High,27,59.83
8,JS,High,28,68.00957
8,JS,High,29,51.19077
8,JS,High,30,39.14776
8,TS,High,11,42.5929
8,TS,Far,11,37.00458
8,EP,Close,11,24.19979
8,TS,Close,11,23.93574
8,JS,Close,11,22.99888
8,TS,Mid,11,15.5465
8,EP,Far,18,34.73377
8,JS,Far,18,33.01716
8,TS,Mid,18,31.8545
8,TS,Close,18,20.51643
8,EP,Close,18,16.93691
8,JS,High,18,8.352814
8,TS,High,18,7.046113
9,EP,Far,18,218.9204
9,EP,High,18,169.2827
9,TS,Close,18,107.7871
9,TS,High,18,86.66534
9,TS,Far,18,85.27658
9,EP,Mid,18,75.1642
9,EP,Close,18,68.46811
9,TS,Mid,18,59.11788
9,JS,Far,18,57.55139
9,JS,Close,18,56.5143
9,JS,Mid,18,50.6788
9,JS,High,18,45.09569
9,EP,High,11,217.9023
9,EP,Far,11,131.7313
9,EP,Close,11,129.6641
9,TS,High,11,89.19789
9,EP,Mid,11,88.56291
9,TS,Far,11,78.16761
9,JS,High,11,69.25326
9,TS,Mid,11,68.75727
9,JS,Far,11,54.92688
9,JS,Mid,11,47.0011
9,JS,Close,11,45.49564
9,EP,Close,1,136.4815
9,EP,Close,2,91.70262
9,EP,Close,3,60.12671
9,EP,Close,4,52.94654
9,EP,Close,5,112.0862
9,EP,Close,6,63.86159
9,EP,Close,7,117.0635
9,EP,Close,8,73.18956
9,EP,Close,9,67.39014
9,EP,Close,10,79.78368
9,EP,Close,12,88.77263
9,EP,Close,13,58.198
9,EP,Close,14,46.446
9,EP,Close,15,90.07668
9,EP,Close,16,66.80269
9,EP,Close,17,119.466
9,EP,Close,19,64.68658
9,EP,Close,20,80.14121
9,EP,Close,21,133.3191
9,EP,Close,22,85.88415
9,EP,Close,23,58.31917
9,EP,Close,24,45.38794
9,EP,Close,25,109.2511
9,EP,Close,26,73.63912
9,EP,Close,27,116.408
9,EP,Close,28,67.87246
9,EP,Close,29,76.59165
9,EP,Close,30,88.99131
9,EP,Mid,1,71.70264
9,EP,Mid,2,88.92911
9,EP,Mid,3,61.89594
9,EP,Mid,4,72.26189
9,EP,Mid,5,153.0685
9,EP,Mid,6,47.11389
9,EP,Mid,7,76.43911
9,EP,Mid,8,75.98594
9,EP,Mid,9,55.43889
9,EP,Mid,10,528.1835
9,EP,Mid,12,80.6518
9,EP,Mid,13,60.79105
9,EP,Mid,14,73.28068
9,EP,Mid,15,148.4334
9,EP,Mid,16,40.63702
9,EP,Mid,17,56.54559
9,EP,Mid,19,56.38616
9,EP,Mid,20,491.5026
9,EP,Mid,21,79.89737
9,EP,Mid,22,95.55715
9,EP,Mid,23,66.59161
9,EP,Mid,24,78.1697
9,EP,Mid,25,164.0501
9,EP,Mid,26,49.02536
9,EP,Mid,27,51.7721
9,EP,Mid,28,60.16617
9,EP,Mid,29,48.36761
9,EP,Mid,30,446.922
9,EP,Far,1,111.8048
9,EP,Far,2,108.0372
9,EP,Far,3,78.87258
9,EP,Far,4,63.95475
9,EP,Far,5,314.0588
9,EP,Far,6,59.41076
9,EP,Far,7,118.8478
9,EP,Far,8,219.753
9,EP,Far,9,148.5105
9,EP,Far,10,115.7494
9,EP,Far,12,121.5488
9,EP,Far,13,80.74169
9,EP,Far,14,76.62786
9,EP,Far,15,308.5089
9,EP,Far,16,59.55409
9,EP,Far,17,115.5822
9,EP,Far,19,151.9358
9,EP,Far,20,108.3241
9,EP,Far,21,144.7128
9,EP,Far,22,109.3542
9,EP,Far,23,83.90089
9,EP,Far,24,68.72296
9,EP,Far,25,286.9548
9,EP,Far,26,53.4581
9,EP,Far,27,113.5925
9,EP,Far,28,202.0787
9,EP,Far,29,143.0774
9,EP,Far,30,114.8104
9,EP,High,1,163.383
9,EP,High,2,85.57344
9,EP,High,3,86.00604
9,EP,High,4,93.73728
9,EP,High,5,94.98324
9,EP,High,6,104.901
9,EP,High,7,70.07567
9,EP,High,8,160.3126
9,EP,High,9,84.09593
9,EP,High,10,95.33525
9,EP,High,12,102.1102
9,EP,High,13,94.95652
9,EP,High,14,83.80061
9,EP,High,15,109.3559
9,EP,High,16,102.3678
9,EP,High,17,76.56085
9,EP,High,19,90.6768
9,EP,High,20,110.5331
9,EP,High,21,217.6205
9,EP,High,22,85.62608
9,EP,High,23,97.1911
9,EP,High,24,93.65073
9,EP,High,25,98.90081
9,EP,High,26,107.3966
9,EP,High,27,78.2948
9,EP,High,28,179.7488
9,EP,High,29,96.61866
9,EP,High,30,108.4852
9,TS,Close,1,84.13631
9,TS,Close,2,59.46311
9,TS,Close,3,68.09392
9,TS,Close,4,93.79436
9,TS,Close,5,60.46168
9,TS,Close,6,120.9708
9,TS,Close,7,48.86472
9,TS,Close,8,73.87451
9,TS,Close,9,34.69626
9,TS,Close,10,84.87693
9,TS,Close,12,36.54754
9,TS,Close,13,46.20054
9,TS,Close,14,59.98435
9,TS,Close,15,37.95744
9,TS,Close,16,38.27743
9,TS,Close,17,91.38885
9,TS,Close,19,57.22531
9,TS,Close,20,94.70037
9,TS,Close,21,43.00592
9,TS,Close,22,46.69758
9,TS,Close,23,35.47515
9,TS,Close,24,42.83689
9,TS,Close,25,34.49296
9,TS,Close,26,58.29107
9,TS,Close,27,55.17214
9,TS,Close,28,140.3849
9,TS,Close,29,232.6596
9,TS,Close,30,127.667
9,TS,Mid,1,78.39001
9,TS,Mid,2,151.8573
9,TS,Mid,3,66.30351
9,TS,Mid,4,48.54182
9,TS,Mid,5,59.79439
9,TS,Mid,6,66.38222
9,TS,Mid,7,62.83875
9,TS,Mid,8,69.80471
9,TS,Mid,9,49.41869
9,TS,Mid,10,59.66615
9,TS,Mid,12,58.68867
9,TS,Mid,13,62.17483
9,TS,Mid,14,60.09754
9,TS,Mid,15,67.37396
9,TS,Mid,16,32.60225
9,TS,Mid,17,35.05194
9,TS,Mid,19,46.46248
9,TS,Mid,20,66.81764
9,TS,Mid,21,64.49642
9,TS,Mid,22,53.34523
9,TS,Mid,23,63.10514
9,TS,Mid,24,62.56736
9,TS,Mid,25,61.01084
9,TS,Mid,26,53.3598
9,TS,Mid,27,42.86867
9,TS,Mid,28,44.78436
9,TS,Mid,29,58.80722
9,TS,Mid,30,65.55094
9,TS,Far,1,130.4755
9,TS,Far,2,102.4285
9,TS,Far,3,102.921
9,TS,Far,4,91.34022
9,TS,Far,5,111.9246
9,TS,Far,6,78.50881
9,TS,Far,7,67.49449
9,TS,Far,8,84.25743
9,TS,Far,9,69.28965
9,TS,Far,10,99.41151
9,TS,Far,12,67.97886
9,TS,Far,13,98.6603
9,TS,Far,14,84.84419
9,TS,Far,15,78.40915
9,TS,Far,16,66.99273
9,TS,Far,17,68.91409
9,TS,Far,19,84.99392
9,TS,Far,20,63.8089
9,TS,Far,21,82.39141
9,TS,Far,22,70.75819
9,TS,Far,23,46.19469
9,TS,Far,24,85.74055
9,TS,Far,25,70.15065
9,TS,Far,26,59.41152
9,TS,Far,27,109.1429
9,TS,Far,28,64.6111
9,TS,Far,29,84.92273
9,TS,Far,30,103.2354
9,TS,High,1,57.49454
9,TS,High,2,102.304
9,TS,High,3,128.4225
9,TS,High,4,143.385
9,TS,High,5,156.4307
9,TS,High,6,211.6789
9,TS,High,7,95.95141
9,TS,High,8,78.62976
9,TS,High,9,86.4864
9,TS,High,10,99.69287
9,TS,Close,11,39.78148
9,TS,High,12,65.27065
9,TS,High,13,60.54069
9,TS,High,14,50.67652
9,TS,High,15,87.27197
9,TS,High,16,100.3572
9,TS,High,17,85.32896
9,TS,High,19,64.56286
9,TS,High,20,74.00014
9,TS,High,21,70.45594
9,TS,High,22,71.32357
9,TS,High,23,58.16026
9,TS,High,24,81.31314
9,TS,High,25,60.7535
9,TS,High,26,69.33762
9,TS,High,27,57.12733
9,TS,High,28,59.26338
9,TS,High,29,75.72293
9,TS,High,30,75.09064
9,JS,Close,1,69.83658
9,JS,Close,2,50.79607
9,JS,Close,3,56.99
9,JS,Close,4,108.4375
9,JS,Close,5,80.45
9,JS,Close,6,48.85846
9,JS,Close,7,36.00669
9,JS,Close,8,51.74749
9,JS,Close,9,31.20442
9,JS,Close,10,49.05628
9,JS,Close,12,46.64054
9,JS,Close,13,125.6789
9,JS,Close,14,131.0838
9,JS,Close,15,72.06857
9,JS,Close,16,60.62255
9,JS,Close,17,57.28111
9,JS,Close,19,46.27633
9,JS,Close,20,99.45324
9,JS,Close,21,73.10259
9,JS,Close,22,244.4393
9,JS,Close,23,73.94653
9,JS,Close,24,183.9825
9,JS,Close,25,125.5675
9,JS,Close,26,124.3944
9,JS,Close,27,293.0005
9,JS,Close,28,174.6038
9,JS,Close,29,115.5967
9,JS,Close,30,89.09168
9,JS,Mid,1,45.1825
9,JS,Mid,2,45.3084
9,JS,Mid,3,49.3359
9,JS,Mid,4,53.1002
9,JS,Mid,5,29.2388
9,JS,Mid,6,39.1348
9,JS,Mid,7,65.7246
9,JS,Mid,8,41.4668
9,JS,Mid,9,52.6944
9,JS,Mid,10,53.2992
9,JS,Mid,12,36.5525
9,JS,Mid,13,44.889
9,JS,Mid,14,43.1321
9,JS,Mid,15,37.8511
9,JS,Mid,16,44.6726
9,JS,Mid,17,44.0485
9,JS,Mid,19,56.7319
9,JS,Mid,20,40.0479
9,JS,Mid,21,48.6147
9,JS,Mid,22,45.4409
9,JS,Mid,23,35.5415
9,JS,Mid,24,55.0922
9,JS,Mid,25,48.2356
9,JS,Mid,26,47.3626
9,JS,Mid,27,45.5718
9,JS,Mid,28,51.7966
9,JS,Mid,29,53.5195
9,JS,Mid,30,70.5274
9,JS,Far,1,36.95477
9,JS,Far,2,53.82778
9,JS,Far,3,50.86398
9,JS,Far,4,61.34859
9,JS,Far,5,73.59273
9,JS,Far,6,105.0177
9,JS,Far,7,89.36128
9,JS,Far,8,59.25794
9,JS,Far,9,56.78857
9,JS,Far,10,50.09597
9,JS,Far,12,63.75518
9,JS,Far,13,53.39847
9,JS,Far,14,71.75622
9,JS,Far,15,69.31572
9,JS,Far,16,100.039
9,JS,Far,17,63.44446
9,JS,Far,19,54.86042
9,JS,Far,20,128.8329
9,JS,Far,21,74.9251
9,JS,Far,22,54.60931
9,JS,Far,23,79.90853
9,JS,Far,24,65.98418
9,JS,Far,25,60.66678
9,JS,Far,26,63.07685
9,JS,Far,27,64.45998
9,JS,Far,28,61.36426
9,JS,Far,29,95.08478
9,JS,Far,30,69.82639
9,JS,High,1,64.09787
9,JS,High,2,57.82719
9,JS,High,3,47.8435
9,JS,High,4,79.98511
9,JS,High,5,97.06552
9,JS,High,6,108.0413
9,JS,High,7,59.26347
9,JS,High,8,281.0654
9,JS,High,9,68.6764
9,JS,High,10,52.69995
9,JS,High,12,39.79373
9,JS,High,13,46.24052
9,JS,High,14,92.13552
9,JS,High,15,51.69205
9,JS,High,16,61.46471
9,JS,High,17,54.03246
9,JS,High,19,77.5401
9,JS,High,20,53.42285
9,JS,High,21,51.09682
9,JS,High,22,59.6948
9,JS,High,23,56.30668
9,JS,High,24,72.64191
9,JS,High,25,62.77879
9,JS,High,26,73.19685
9,JS,High,27,58.13423
9,JS,High,28,63.76682
9,JS,High,29,80.52754
9,JS,High,30,96.05348
10,EP,Far,18,249.551
10,EP,Mid,18,240.4199
10,TS,High,18,174.6361
10,TS,Far,18,156.6078
10,JS,High,18,132.2344
10,TS,Mid,18,117.5156
10,JS,Far,18,103.5868
10,EP,High,18,38.09311
10,EP,Far,11,264.554
10,JS,Close,11,182.5871
10,TS,High,11,166.0285
10,JS,High,11,133.6192
10,TS,Far,11,123.9158
10,JS,Far,11,112.4732
10,JS,Mid,11,77.02248
10,TS,Close,11,61.32079
10,TS,Mid,11,56.02449
10,EP,Close,1,15.11188
10,EP,Close,2,26.56643
10,EP,Close,3,15.89709
10,EP,Close,4,17.03332
10,EP,Close,5,9.177057
10,EP,Close,6,12.236
10,EP,Close,7,36.13121
10,EP,Close,8,21.15816
10,EP,Close,9,13.55378
10,EP,Close,10,18.94846
10,EP,Close,12,38.21419
10,EP,Close,13,30.06402
10,EP,Close,14,24.46467
10,EP,Close,15,9.315402
10,EP,Close,16,22.06823
10,EP,Close,17,19.86594
10,EP,Close,19,24.41769
10,EP,Close,20,8.633825
10,EP,Close,21,11.09088
10,EP,Close,22,45.83251
10,EP,Close,23,33.98394
10,EP,Close,24,83.09664
10,EP,Close,25,108.566
10,EP,Close,26,69.5114
10,EP,Close,27,56.94326
10,EP,Close,28,36.38323
10,EP,Close,29,217.4026
10,EP,Close,30,32.03298
10,EP,Mid,1,19.8204
10,EP,Mid,2,10.79318
10,EP,Mid,3,30.32961
10,EP,Mid,4,10.99092
10,EP,Mid,5,11.76709
10,EP,Mid,6,7.67213
10,EP,Mid,7,13.06059
10,EP,Mid,8,10.30782
10,EP,Mid,9,17.0739
10,EP,Mid,10,97.02576
10,EP,Mid,12,244.1795
10,EP,Mid,13,15.25593
10,EP,Mid,14,17.10233
10,EP,Mid,15,7.552974
10,EP,Mid,16,15.83518
10,EP,Mid,17,7.598036
10,EP,Mid,19,28.18725
10,EP,Mid,20,19.38672
10,EP,Mid,21,81.1837
10,EP,Mid,22,86.76265
10,EP,Mid,23,28.91846
10,EP,Mid,24,37.76872
10,EP,Mid,25,15.81108
10,EP,Mid,26,23.98909
10,EP,Mid,27,16.96665
10,EP,Mid,28,24.56395
10,EP,Mid,29,35.30796
10,EP,Mid,30,31.8632
10,EP,Far,1,268.8223
10,EP,Far,2,244.692
10,EP,Far,3,212.2372
10,EP,Far,4,324.7135
10,EP,Far,5,354.0561
10,EP,Far,6,388.6449
10,EP,Far,7,272.9861
10,EP,Far,8,253.2947
10,EP,Far,9,158.6062
10,EP,Far,10,191.6
10,EP,Far,12,229.5755
10,EP,Far,13,286.9848
10,EP,Far,14,222.3305
10,EP,Far,15,290.3756
10,EP,Far,16,263.7687
10,EP,Far,17,203.0004
10,EP,Far,19,155.1186
10,EP,Far,20,221.5338
10,EP,Far,21,217.4668
10,EP,Far,22,385.6476
10,EP,Far,23,247.4291
10,EP,Far,24,200.9416
10,EP,Far,25,198.5817
10,EP,Far,26,237.3323
10,EP,Far,27,162.2225
10,EP,Far,28,257.6035
10,EP,Far,29,276.6297
10,EP,Far,30,252.9108
10,EP,High,1,269.773
10,EP,High,2,248.702
10,EP,High,3,224.5305
10,EP,High,4,63.94797
10,EP,High,5,13.63101
10,EP,High,6,86.96988
10,EP,High,7,74.59833
10,EP,High,8,150.6892
10,EP,High,9,252.7798
10,EP,High,10,4.125603
10,EP,High,12,7.916783
10,EP,High,13,257.4223
10,EP,High,14,363.1332
10,EP,High,15,39.00345
10,EP,High,16,228.6694
10,EP,High,17,282.5265
10,EP,High,19,284.0826
10,EP,High,20,70.36471
10,EP,High,21,164.0457
10,EP,High,22,292.6837
10,EP,High,23,244.2349
10,EP,High,24,42.00978
10,EP,High,25,23.8073
10,EP,High,26,24.61801
10,EP,High,27,27.56917
10,EP,High,28,47.14434
10,EP,High,29,34.48551
10,EP,High,30,42.69025
10,TS,Close,1,67.34145
10,TS,Close,2,31.04524
10,TS,Close,3,54.38982
10,TS,Close,4,181.7122
10,TS,Close,5,71.23306
10,TS,Close,6,26.32379
10,TS,Close,7,12.3921
10,TS,Close,8,35.29119
10,TS,Close,9,14.39742
10,TS,Close,10,42.80088
10,TS,Close,12,40.48384
10,TS,Close,13,42.89402
10,TS,Close,14,27.5082
10,TS,Close,15,24.29411
10,TS,Close,16,30.42508
10,TS,Close,17,15.29242
10,TS,Close,19,29.24336
10,TS,Close,20,47.65938
10,TS,Close,21,21.11855
10,TS,Close,22,10.02171
10,TS,Close,23,19.90787
10,TS,Close,24,53.95478
10,TS,Close,25,22.65805
10,TS,Close,26,44.79363
10,TS,Close,27,43.98303
10,TS,Close,28,12.61778
10,TS,Close,29,24.79669
10,TS,Close,30,33.8221
10,TS,Mid,1,31.22104
10,TS,Mid,2,60.79338
10,TS,Mid,3,63.31083
10,TS,Mid,4,44.6195
10,TS,Mid,5,18.16432
10,TS,Mid,6,9.904059
10,TS,Mid,7,10.00378
10,TS,Mid,8,28.71237
10,TS,Mid,9,66.66611
10,TS,Mid,10,49.38952
10,TS,Mid,12,17.81274
10,TS,Mid,13,41.20811
10,TS,Mid,14,21.31911
10,TS,Mid,15,67.46204
10,TS,Mid,16,13.75393
10,TS,Mid,17,83.11279
10,TS,Mid,19,61.5611
10,TS,Mid,20,87.68242
10,TS,Mid,21,67.40672
10,TS,Mid,22,83.30942
10,TS,Mid,23,12.55247
10,TS,Mid,24,11.05525
10,TS,Mid,25,26.23772
10,TS,Mid,26,34.33582
10,TS,Mid,27,76.1399
10,TS,Mid,28,41.41157
10,TS,Mid,29,29.56326
10,TS,Mid,30,11.30902
10,TS,Far,1,310.1699
10,TS,Far,2,144.4774
10,TS,Far,3,175.6665
10,TS,Far,4,153.7882
10,TS,Far,5,158.4504
10,TS,Far,6,112.1589
10,TS,Far,7,101.4867
10,TS,Far,8,186.4213
10,TS,Far,9,129.9021
10,TS,Far,10,202.8265
10,TS,Far,12,99.72562
10,TS,Far,13,84.79065
10,TS,Far,14,75.32069
10,TS,Far,15,73.23104
10,TS,Far,16,115.0319
10,TS,Far,17,122.4843
10,TS,Far,19,219.8765
10,TS,Far,20,108.252
10,TS,Far,21,84.31002
10,TS,Far,22,110.188
10,TS,Far,23,180.5667
10,TS,Far,24,104.5828
10,TS,Far,25,72.19904
10,TS,Far,26,152.7143
10,TS,Far,27,105.9863
10,TS,Far,28,84.39119
10,TS,Far,29,95.35811
10,TS,Far,30,108.5839
10,TS,High,1,251.6778
10,TS,High,2,72.36473
10,TS,High,3,270.1153
10,TS,High,4,76.22489
10,TS,High,5,34.18674
10,TS,High,6,81.54081
10,TS,High,7,207.9521
10,TS,High,8,196.0588
10,TS,High,9,17.87597
10,TS,High,10,259.8498
10,TS,High,12,114.5166
10,TS,High,13,210.9587
10,TS,High,14,54.8034
10,TS,High,15,73.18634
10,TS,High,16,133.5721
10,TS,High,17,77.87093
10,TS,High,19,51.21533
10,TS,High,20,180.0674
10,TS,High,21,127.1011
10,TS,High,22,127.0855
10,TS,High,23,172.0562
10,TS,High,24,147.3599
10,TS,High,25,120.8472
10,TS,High,26,110.3848
10,TS,High,27,110.9499
10,TS,High,28,112.8969
10,TS,High,29,113.6649
10,TS,High,30,157.1996
10,JS,Close,1,331.1605
10,JS,Close,2,48.94907
10,JS,Close,3,5.410204
10,JS,Close,4,31.88683
10,JS,Close,5,62.73464
10,JS,Close,6,34.5203
10,JS,Close,7,19.40813
10,JS,Close,8,12.45425
10,JS,Close,9,164.385
10,JS,Close,10,32.57905
10,JS,Close,12,40.18401
10,JS,Close,13,101.9109
10,JS,Close,14,27.31531
10,JS,Close,15,22.20617
10,JS,Close,16,31.42285
10,JS,Close,17,20.41748
10,JS,Close,19,29.22714
10,JS,Close,20,26.843
10,JS,Close,21,47.50791
10,JS,Close,22,7.558797
10,JS,Close,23,43.07824
10,JS,Close,24,52.3183
10,JS,Close,25,37.10237
10,JS,Close,26,32.54744
10,JS,Close,27,23.54934
10,JS,Close,28,18.53233
10,JS,Close,29,44.77513
10,JS,Close,30,40.32359
10,JS,Mid,1,19.75757
10,JS,Mid,2,27.12009
10,JS,Mid,3,199.8917
10,JS,Mid,4,80.95016
10,JS,Mid,5,62.78178
10,JS,Mid,6,41.41358
10,JS,Mid,7,3.19844
10,JS,Mid,8,53.425
10,JS,Mid,9,44.59459
10,JS,Mid,10,26.49553
10,JS,Mid,12,11.6501
10,JS,Mid,13,13.06334
10,JS,Mid,14,19.67164
10,JS,Mid,15,8.327088
10,JS,Mid,16,11.95505
10,JS,Mid,17,5.727803
10,JS,Mid,19,28.28084
10,JS,Mid,20,29.51336
10,JS,Mid,21,32.88083
10,JS,Mid,22,7.843972
10,JS,Mid,23,48.29606
10,JS,Mid,24,47.8309
10,JS,Mid,25,35.82667
10,JS,Mid,26,92.45191
10,JS,Mid,27,65.30938
10,JS,Mid,28,70.20523
10,JS,Mid,29,20.36627
10,JS,Mid,30,72.9132
10,JS,Far,1,66.55776
10,JS,Far,2,93.13408
10,JS,Far,3,104.3985
10,JS,Far,4,57.28769
10,JS,Far,5,81.13146
10,JS,Far,6,65.18152
10,JS,Far,7,62.08802
10,JS,Far,8,74.87367
10,JS,Far,9,74.67445
10,JS,Far,10,83.51174
10,JS,Far,12,80.67487
10,JS,Far,13,114.5415
10,JS,Far,14,113.5021
10,JS,Far,15,74.04487
10,JS,Far,16,106.1487
10,JS,Far,17,126.2302
10,JS,Far,19,92.49626
10,JS,Far,20,126.4162
10,JS,Far,21,37.42658
10,JS,Far,22,79.95038
10,JS,Far,23,64.6236
10,JS,Far,24,75.82317
10,JS,Far,25,72.8959
10,JS,Far,26,87.20118
10,JS,Far,27,81.71151
10,JS,Far,28,118.6545
10,JS,Far,29,93.75068
10,JS,Far,30,118.1244
10,JS,High,1,262.276
10,JS,High,2,80.20216
10,JS,High,3,22.47424
10,JS,High,4,127.6055
10,JS,High,5,15.89756
10,JS,High,6,10.73821
10,JS,High,7,107.5006
10,JS,High,8,32.07324
10,JS,High,9,32.33168
10,JS,High,10,15.83614
10,JS,High,12,44.11382
10,JS,High,13,124.4878
10,JS,High,14,115.6536
10,JS,High,15,133.8353
10,JS,High,16,106.1022
10,JS,High,17,35.22314
10,JS,High,19,79.19694
10,JS,High,20,81.16722
10,JS,High,21,97.94346
10,JS,High,22,22.51807
10,JS,High,23,111.9917
10,JS,High,24,105.9939
10,JS,High,25,55.74405
10,JS,High,26,102.3304
10,JS,High,27,222.6385
10,JS,High,28,69.0527
10,JS,High,29,109.0931
10,JS,High,30,30.29388
10,EP,Close,11,20.56921
10,EP,Mid,11,13.61629
10,EP,High,11,8.641939
10,JS,Close,18,29.4259
10,TS,Close,18,25.63011
10,JS,Mid,18,24.18441
10,EP,Close,18,24.06855
11,EP,Far,18,99.70769
11,JS,High,18,84.19173
11,EP,Mid,18,68.41999
11,EP,High,18,63.80624
11,TS,Far,18,55.54433
11,TS,High,18,50.75
11,JS,Far,18,43.9873
11,JS,Mid,18,30.57526
11,EP,High,11,208.2913
11,EP,Mid,11,180.2431
11,EP,Far,11,136.3253
11,JS,Mid,11,133.8172
11,TS,Mid,11,113.0678
11,TS,Far,11,69.25754
11,JS,Far,11,59.3732
11,JS,High,11,40.07257
11,TS,High,11,34.1093
11,EP,Close,1,35.8923
11,EP,Close,2,44.9037
11,EP,Close,3,22.4594
11,EP,Close,4,27.8736
11,EP,Close,5,23.8087
11,EP,Close,6,27.8896
11,EP,Close,7,25.2704
11,EP,Close,8,47.9352
11,EP,Close,9,39.9474
11,EP,Close,10,28.0775
11,EP,Close,12,43.2165
11,EP,Close,13,19.7212
11,EP,Close,14,32.9698
11,EP,Close,15,26.7762
11,EP,Close,16,18.2499
11,EP,Close,17,36.902
11,EP,Close,19,45.3987
11,EP,Close,20,35.6429
11,EP,Close,21,47.4402
11,EP,Close,22,28.4736
11,EP,Close,23,23.753
11,EP,Close,24,97.384
11,EP,Close,25,31.1669
11,EP,Close,26,53.8328
11,EP,Close,27,27.2563
11,EP,Close,28,16.5741
11,EP,Close,29,42.3102
11,EP,Close,30,20.1949
11,EP,Mid,1,229.5325
11,EP,Mid,2,65.91101
11,EP,Mid,3,98.10731
11,EP,Mid,4,39.18864
11,EP,Mid,5,107.3144
11,EP,Mid,6,51.36637
11,EP,Mid,7,116.1342
11,EP,Mid,8,178.2185
11,EP,Mid,9,41.08146
11,EP,Mid,10,116.9617
11,EP,Mid,12,75.8568
11,EP,Mid,13,55.32954
11,EP,Mid,14,92.68445
11,EP,Mid,15,25.35381
11,EP,Mid,16,151.0673
11,EP,Mid,17,70.14165
11,EP,Mid,19,92.56428
11,EP,Mid,20,99.19132
11,EP,Mid,21,70.08274
11,EP,Mid,22,83.04519
11,EP,Mid,23,83.95844
11,EP,Mid,24,175.0742
11,EP,Mid,25,72.78092
11,EP,Mid,26,29.79066
11,EP,Mid,27,111.6214
11,EP,Mid,28,43.12194
11,EP,Mid,29,57.79811
11,EP,Mid,30,25.86972
11,EP,Far,1,160.2219
11,EP,Far,2,126.6339
11,EP,Far,3,91.06137
11,EP,Far,4,88.7908
11,EP,Far,5,117.3183
11,EP,Far,6,304.0841
11,EP,Far,7,119.7948
11,EP,Far,8,149.8202
11,EP,Far,9,238.4189
11,EP,Far,10,153.6294
11,EP,Far,12,167.6642
11,EP,Far,13,135.8733
11,EP,Far,14,76.19544
11,EP,Far,15,133.2754
11,EP,Far,16,86.60596
11,EP,Far,17,137.0432
11,EP,Far,19,163.8115
11,EP,Far,20,115.4655
11,EP,Far,21,130.868
11,EP,Far,22,145.2602
11,EP,Far,23,104.7206
11,EP,Far,24,89.31301
11,EP,Far,25,115.3295
11,EP,Far,26,77.74884
11,EP,Far,27,106.4941
11,EP,Far,28,87.03607
11,EP,Far,29,78.69318
11,EP,Far,30,74.65043
11,EP,High,1,235.3059
11,EP,High,2,46.17491
11,EP,High,3,101.0369
11,EP,High,4,189.032
11,EP,High,5,201.5019
11,EP,High,6,117.8577
11,EP,High,7,148.2935
11,EP,High,8,175.7932
11,EP,High,9,64.99785
11,EP,High,10,162.237
11,EP,High,12,135.737
11,EP,High,13,156.5584
11,EP,High,14,141.165
11,EP,High,15,90.25833
11,EP,High,16,76.86642
11,EP,High,17,55.73845
11,EP,High,19,70.66063
11,EP,High,20,176.8102
11,EP,High,21,63.16496
11,EP,High,22,72.55742
11,EP,High,23,55.64131
11,EP,High,24,84.4862
11,EP,High,25,94.75658
11,EP,High,26,149.6135
